,score,word
respectful,0.0010287778127578277,respectful
filled,0.0010267212157442135,filled
event,0.0010255147658288846,event
fairly,0.0010252358645686825,fairly
stair,0.001024825509873164,stair
brought,0.0010201055893949561,brought
superb,0.0010182774979693597,superb
amount,0.0010166911394306622,amount
otherwise,0.0010141792626458474,otherwise
pet,0.0010141436912196036,pet
autumn,0.00101304942629429,autumn
move,0.0010122255798442504,move
townhouse,0.0010106440624993633,townhouse
ceiling,0.001008044944362724,ceiling
molly,0.0010078625539448355,molly
difficult,0.0010066956047466507,difficult
designed,0.0010044516472572848,designed
pm,0.0010034789908648833,pm
single,0.001002136128422891,single
concern,0.0010020420286714828,concern
loud,0.0009989750024862773,loud
sheldon,0.0009952687757591263,sheldon
sofa,0.000994231463255251,sofa
condition,0.0009940712963543716,condition
shawn,0.0009939651515711487,shawn
settled,0.0009893538041463115,settled
furniture,0.0009892099051455557,furniture
ok,0.0009885745358139092,ok
vibe,0.000987747349234765,vibe
eating,0.000984830006570958,eating
refrigerator,0.000982062308450041,refrigerator
pas,0.0009819525209711659,pas
sightseeing,0.0009806503540512072,sightseeing
alex,0.000979544897188086,alex
liz,0.0009755157765154117,liz
chair,0.0009741425711956686,chair
marc,0.0009734591341279069,marc
common,0.0009709043503401853,common
urban,0.0009704454660081548,urban
advantage,0.0009694727725595489,advantage
eatery,0.0009683341537072364,eatery
mom,0.0009671965337790174,mom
calm,0.0009667590351550321,calm
necessity,0.0009653956689491509,necessity
terry,0.0009649581269196422,terry
kim,0.0009625684701475699,kim
sit,0.0009622201854384621,sit
outstanding,0.000962159278082493,outstanding
easier,0.000960936819691731,easier
clearly,0.0009594159581235586,clearly
st,0.0009577504146639234,st
supermarket,0.0009571627012880892,supermarket
returning,0.0009548706330254695,returning
stunning,0.0009537983377570661,stunning
low,0.0009528006614852517,low
brief,0.0009511126676372912,brief
sunset,0.0009495962320159593,sunset
departure,0.0009483252337806534,departure
greet,0.000947695114493245,greet
course,0.0009462461653783793,course
impressed,0.0009460356849111119,impressed
netflix,0.0009455296830326684,netflix
museum,0.0009443398075290727,museum
seamless,0.0009411749416110571,seamless
music,0.0009393583259826261,music
lived,0.0009392423929678312,lived
rochelle,0.0009374499746643815,rochelle
heated,0.000937449887274818,heated
tastefully,0.0009369840866113775,tastefully
sunny,0.0009342377884327051,sunny
ferry,0.0009322904071390212,ferry
bother,0.0009292245977300399,bother
thorough,0.0009268395291816667,thorough
broadway,0.000922179531740594,broadway
highway,0.0009219967327773922,highway
mother,0.0009185337837072435,mother
older,0.0009172956550340221,older
directly,0.0009136526758944007,directly
change,0.0009121490005867405,change
picked,0.0009116306183973253,picked
dish,0.0009109654585934003,dish
nicer,0.0009103879343399233,nicer
arrangement,0.0009093426362407626,arrangement
roland,0.0009053334009768563,roland
ryan,0.0009052114912810001,ryan
timely,0.0009050961976202484,timely
sent,0.0009050231844091633,sent
path,0.0009039454087940129,path
important,0.0009028970140175828,important
leah,0.0009025244589580228,leah
pub,0.0009013698517171023,pub
phil,0.0009007981631214952,phil
jill,0.0009003855158013283,jill
furnishing,0.0008995969897060724,furnishing
ease,0.0008982164967169887,ease
earlier,0.0008960711570053625,earlier
gillian,0.0008950423305053047,gillian
machine,0.0008906130632065358,machine
rather,0.0008885607882390105,rather
daisy,0.0008877577007776642,daisy
roommate,0.0008869689271917841,roommate
catch,0.0008867980895317217,catch
pastry,0.0008866582247983618,pastry
pot,0.0008865761934849925,pot
square,0.0008861839279864327,square
company,0.0008854659763159513,company
centre,0.0008820717167167135,centre
josh,0.0008820622099141677,josh
brad,0.0008815922792469858,brad
pad,0.0008797149038604089,pad
movie,0.000879141726790219,movie
miss,0.0008788437007533136,miss
reply,0.0008777940371188297,reply
mentioned,0.0008773346988762561,mentioned
helping,0.000876867064525749,helping
reasonable,0.0008740651495690696,reasonable
peter,0.0008729615544418015,peter
efficient,0.0008723891708802505,efficient
jeff,0.0008707517417577476,jeff
pioneer,0.00087054175334094,pioneer
appliance,0.000865522728359895,appliance
ave,0.0008654380591983882,ave
jana,0.0008638735950540665,jana
money,0.0008627160430368685,money
diane,0.0008620450092317087,diane
nan,0.0008619859675601631,nan
functional,0.000861754990924865,functional
greatly,0.0008613057404304484,greatly
ruben,0.0008612681788491685,ruben
chose,0.00086066823394847,chose
straight,0.0008598298905248917,straight
glass,0.0008593852161125951,glass
mary,0.0008593069409513178,mary
holiday,0.0008589232249721154,holiday
young,0.0008586469999734115,young
often,0.0008585891008827856,often
nightlife,0.0008556529787744805,nightlife
bedding,0.0008554792084630518,bedding
basket,0.0008549491062779549,basket
read,0.0008540494577481316,read
bread,0.0008540094179286862,bread
particularly,0.0008532192500638931,particularly
goody,0.0008518989188980662,goody
supplied,0.0008516799544593334,supplied
sister,0.0008508764591700586,sister
utensil,0.0008470747988669819,utensil
partner,0.0008468496081749519,partner
connection,0.000845892160329934,connection
enjoying,0.0008444336428915657,enjoying
maybe,0.0008408172977959654,maybe
watching,0.0008397513116362241,watching
scooter,0.0008383541479414406,scooter
knowledgeable,0.0008374188108109617,knowledgeable
kyle,0.000836658970591935,kyle
gladly,0.0008365267093295234,gladly
responding,0.0008360900576501447,responding
selection,0.0008359767139272598,selection
megan,0.0008340176376959973,megan
justice,0.0008337359276910899,justice
cup,0.0008328132035672944,cup
code,0.0008319995041929198,code
darcy,0.0008308430946642657,darcy
renting,0.0008302001726318668,renting
design,0.000829141615882697,design
planned,0.0008288645490892049,planned
law,0.00082829897012411,law
stylish,0.0008276201540085792,stylish
surprised,0.0008226678654754521,surprised
wanting,0.0008220777149041002,wanting
cooky,0.0008220225085854408,cooky
anytime,0.0008212236626144324,anytime
andy,0.0008208277351527207,andy
girl,0.0008208206270148841,girl
overnight,0.0008202458355184705,overnight
crash,0.0008198589880389242,crash
mack,0.0008197389219003101,mack
worry,0.0008180400076538461,worry
kay,0.0008168965203512033,kay
communicator,0.0008161231001210847,communicator
sheryl,0.0008145984078938827,sheryl
community,0.0008142846889906145,community
seth,0.000813432973209414,seth
called,0.0008128157156495538,called
talking,0.0008123848876630398,talking
pressure,0.0008121431762934636,pressure
suggest,0.0008118117628763673,suggest
seems,0.0008091421707301019,seems
oh,0.0008081246940489469,oh
ken,0.000807020015199798,ken
fireplace,0.0008068822496637015,fireplace
sleeper,0.0008059579599327548,sleeper
construction,0.0008046800446152371,construction
bob,0.0008017997289629138,bob
extended,0.0008015806706489665,extended
alone,0.0007981866870188038,alone
suited,0.00079682804535516,suited
karen,0.0007963922147645866,karen
prime,0.0007951666336852359,prime
maker,0.000794564866918828,maker
brewery,0.0007934470165358419,brewery
adventure,0.0007922275589857359,adventure
exceptional,0.0007910246234504352,exceptional
regarding,0.0007907533151808601,regarding
susanna,0.0007896925702464696,susanna
multiple,0.0007886762926923097,multiple
jerome,0.0007874347425894913,jerome
leslie,0.0007867331667841514,leslie
board,0.0007865613641844524,board
brand,0.0007848319011252194,brand
warmly,0.0007800171600168688,warmly
arranged,0.0007792397698354051,arranged
baked,0.0007789453931137171,baked
jamie,0.0007773102431032373,jamie
greg,0.000777027648109336,greg
drew,0.0007768304508426987,drew
world,0.0007759494615661241,world
answering,0.0007752346075548518,answering
checkout,0.0007702663354856082,checkout
understanding,0.0007698670770580753,understanding
bigger,0.000767361451987901,bigger
offering,0.0007663245476441199,offering
jay,0.0007641928796135561,jay
behind,0.0007635301263755544,behind
futon,0.0007634822107234254,futon
spending,0.0007622871494701813,spending
jenn,0.0007586819004726339,jenn
mountain,0.0007582605779689387,mountain
artist,0.0007567969786015411,artist
yummy,0.0007566500845333864,yummy
inquiry,0.0007557742083446057,inquiry
imagine,0.0007546983745625661,imagine
conditioner,0.0007546668005566746,conditioner
various,0.0007542991217421109,various
hanging,0.0007532849189282693,hanging
sun,0.0007531019918671166,sun
explained,0.0007526860316555331,explained
wagon,0.0007520131645029118,wagon
mostly,0.0007513996032819157,mostly
feature,0.0007504820124890284,feature
layout,0.0007503428742684831,layout
louis,0.0007468895312100091,louis
hassle,0.0007456016920374968,hassle
hair,0.00074546932333126,hair
thoughtfully,0.0007433313072274768,thoughtfully
erin,0.0007431562899831066,erin
airy,0.0007422936300786503,airy
readily,0.0007413935232752295,readily
decoration,0.0007401225130407828,decoration
bungalow,0.0007400594196756427,bungalow
julian,0.0007396127045161867,julian
kindly,0.0007386377273155189,kindly
caring,0.0007376592448315024,caring
folk,0.0007366737910153102,folk
follow,0.0007362641299865281,follow
chantel,0.0007358698517884156,chantel
ensure,0.0007356608872154451,ensure
instead,0.0007352269201266652,instead
amazingly,0.0007347375358961466,amazingly
setup,0.0007324266434583461,setup
attending,0.0007317157559952281,attending
south,0.0007313050028042643,south
highlight,0.0007312634445699923,highlight
desk,0.0007305624131901814,desk
card,0.0007304558596053677,card
french,0.0007291937752541241,french
effort,0.000728877912908856,effort
regret,0.0007287641783110567,regret
interest,0.0007276411362236378,interest
lower,0.0007275813021067118,lower
appartment,0.0007273569054083498,appartment
king,0.0007246987303022862,king
courteous,0.000723660909967245,courteous
milk,0.000723344059100448,milk
hoped,0.0007233013747401776,hoped
lara,0.0007229036407439609,lara
deb,0.0007228895915765156,deb
interaction,0.0007221329108676468,interaction
box,0.000722069809418477,box
strongly,0.0007217162228937526,strongly
stadium,0.0007210872294529929,stadium
ground,0.0007206288145802773,ground
turned,0.0007192316049120415,turned
starbucks,0.0007187696711235127,starbucks
toy,0.0007177435208870251,toy
maija,0.0007160075238822299,maija
indeed,0.0007156187022835799,indeed
patrick,0.0007155874299853617,patrick
phinney,0.0007151288417229893,phinney
wow,0.0007143608019047411,wow
order,0.0007138800659550521,order
international,0.0007132773683669895,international
lori,0.0007128528416702405,lori
afternoon,0.0007107415014468606,afternoon
exceptionally,0.0007100137242351021,exceptionally
yes,0.000709733148763815,yes
rain,0.000709324828283615,rain
sized,0.0007088312673887096,sized
grateful,0.0007088261357891335,grateful
cream,0.0007078347588015426,cream
cheap,0.0007076252341891497,cheap
tiffany,0.0007075775945065909,tiffany
rachel,0.0007073236353535112,rachel
ray,0.0007062075662656569,ray
taste,0.0007055426319538096,taste
variety,0.0007049081152145335,variety
downside,0.0007046499480446378,downside
sky,0.0007043207151879943,sky
reason,0.000703228538647417,reason
immaculately,0.0007031787576143807,immaculately
scott,0.0007030542382361547,scott
personally,0.0007014237459583575,personally
kitchenette,0.0007004062454705596,kitchenette
matthew,0.0006998888486824873,matthew
cable,0.0006982245284414984,cable
safeway,0.0006981150005408164,safeway
cost,0.0006966920917474288,cost
master,0.0006954445195532352,master
angielena,0.0006950876182668018,angielena
entertainment,0.0006934980196786588,entertainment
tim,0.000692271356222571,tim
add,0.0006922400872911837,add
chill,0.0006922055362720911,chill
beginning,0.0006919885649643488,beginning
polite,0.0006913005652834699,polite
gas,0.000690661615685097,gas
juice,0.0006900215453742012,juice
zen,0.000689798321863152,zen
reading,0.0006892845121756918,reading
ran,0.0006883844156401072,ran
volunteer,0.0006856552509485087,volunteer
general,0.0006855552854086962,general
allowing,0.0006852569669971686,allowing
funky,0.0006840644024772399,funky
memorable,0.0006837219038033884,memorable
betty,0.000683690408219841,betty
jess,0.0006835002940573121,jess
historic,0.0006833655934892917,historic
absolute,0.0006829888406022726,absolute
dark,0.0006829740405657764,dark
vintage,0.0006822164489496016,vintage
